AquaCrop,5.0,(October,2015),-,Output,created,on,(date),:,8/10/2017,at,(time),:,10:07:35,AM

Period,Day1,Month1,Year1,Rain,ETo,GD,CO2,Irri,Infilt,Runoff,Drain,Upflow,E,E/Ex,Tr,Tr/Trx,SaltIn,SaltOut,SaltUp,SaltProf,Cycle,SaltStr,FertStr,TempStr,ExpStr,StoStr,BioMass,Brelative,HI,Yield,WPet,DayN,MonthN,YearN,File
Day,22,4,2000,0.0,4.3,12.5,369.41,0.0,0.0,0.0,0.0,0.0,0.3,9,0.4,79,0.000,0.000,0.000,0.000,28,0,44,0,31,2,0.018,29,-9,-9,-9,22,4,2000,TOMATO2.PRO
Day,23,4,2000,0.0,4.9,12.3,369.41,0.0,0.0,0.0,0.0,0.0,0.3,8,0.5,74,0.000,0.000,0.000,0.000,29,0,44,0,34,3,0.017,25,-9,-9,-9,23,4,2000,TOMATO2.PRO
Day,24,4,2000,0.0,3.6,11.9,369.41,0.0,0.0,0.0,0.0,0.0,0.2,7,0.4,78,0.000,0.000,0.000,0.000,30,0,44,0,36,4,0.018,23,-9,-9,-9,24,4,2000,TOMATO2.PRO
Day,25,4,2000,0.0,4.1,7.9,369.41,0.0,0.0,0.0,0.0,0.0,0.3,7,0.4,74,0.000,0.000,0.000,0.000,31,0,44,0,38,4,0.017,20,-9,-9,-9,25,4,2000,TOMATO2.PRO
Day,26,4,2000,0.0,4.8,9.5,369.41,0.0,0.0,0.0,0.0,0.0,0.3,7,0.4,69,0.000,0.000,0.000,0.000,32,0,44,0,40,5,0.016,17,-9,-9,-9,26,4,2000,TOMATO2.PRO
Day,27,4,2000,0.0,4.5,10.6,369.41,0.0,0.0,0.0,0.0,0.0,0.3,7,0.4,68,0.000,0.000,0.000,0.000,33,0,44,0,42,6,0.016,15,-9,-9,-9,27,4,2000,TOMATO2.PRO
Day,28,4,2000,0.0,3.7,12.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,6,0.3,70,0.000,0.000,0.000,0.000,34,0,44,0,43,7,0.016,14,-9,-9,-9,28,4,2000,TOMATO2.PRO
Day,29,4,2000,0.2,2.9,10.3,369.41,0.0,0.2,0.0,0.0,0.0,0.3,13,0.3,72,0.000,0.000,0.000,0.000,35,0,44,0,45,7,0.017,14,-9,-9,-9,29,4,2000,TOMATO2.PRO
Day,30,4,2000,0.8,2.9,9.4,369.41,0.0,0.8,0.0,0.0,0.0,0.8,33,0.3,71,0.000,0.000,0.000,0.000,36,0,44,0,47,8,0.016,13,-9,-9,-9,30,4,2000,TOMATO2.PRO
Day,1,5,2000,0.2,4.0,9.8,369.41,0.0,0.2,0.0,0.0,0.0,0.4,11,0.3,64,0.000,0.000,0.000,0.000,37,0,44,0,48,9,0.015,11,-9,-9,-9,1,5,2000,TOMATO2.PRO
Day,2,5,2000,0.6,3.5,8.4,369.41,0.0,0.6,0.0,0.0,0.0,0.7,23,0.3,65,0.000,0.000,0.000,0.000,38,0,44,0,49,9,0.015,11,-9,-9,-9,2,5,2000,TOMATO2.PRO
Day,3,5,2000,0.0,3.8,11.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,6,0.3,62,0.000,0.000,0.000,0.000,39,0,44,0,51,10,0.014,10,-9,-9,-9,3,5,2000,TOMATO2.PRO
Day,4,5,2000,0.0,4.8,11.9,369.41,0.0,0.0,0.0,0.0,0.0,0.2,6,0.4,57,0.000,0.000,0.000,0.000,40,0,44,0,52,11,0.013,9,-9,-9,-9,4,5,2000,TOMATO2.PRO
Day,5,5,2000,0.0,3.5,11.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,5,0.3,61,0.000,0.000,0.000,0.000,41,0,44,0,53,12,0.014,9,-9,-9,-9,5,5,2000,TOMATO2.PRO
Day,6,5,2000,0.0,4.5,12.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,5,0.3,56,0.000,0.000,0.000,0.000,42,0,44,0,54,12,0.013,8,-9,-9,-9,6,5,2000,TOMATO2.PRO
Day,7,5,2000,0.2,4.2,12.1,369.41,0.0,0.2,0.0,0.0,0.0,0.4,10,0.3,56,0.000,0.000,0.000,0.000,43,0,44,0,55,13,0.013,8,-9,-9,-9,7,5,2000,TOMATO2.PRO
Day,8,5,2000,0.8,4.8,15.3,369.41,0.0,0.8,0.0,0.0,0.0,0.9,21,0.3,53,0.000,0.000,0.000,0.000,44,0,44,0,56,14,0.012,8,-9,-9,-9,8,5,2000,TOMATO2.PRO
Day,9,5,2000,0.2,3.9,13.1,369.41,0.0,0.2,0.0,0.0,0.0,0.3,10,0.3,55,0.000,0.000,0.000,0.000,45,0,44,0,57,15,0.012,8,-9,-9,-9,9,5,2000,TOMATO2.PRO
Day,10,5,2000,0.0,4.6,14.8,369.41,0.0,0.0,0.0,0.0,0.0,0.2,5,0.3,51,0.000,0.000,0.000,0.000,46,0,44,0,58,15,0.011,7,-9,-9,-9,10,5,2000,TOMATO2.PRO
Day,11,5,2000,0.0,4.7,14.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.3,50,0.000,0.000,0.000,0.000,47,0,44,0,59,16,0.010,6,-9,-9,-9,11,5,2000,TOMATO2.PRO
Day,12,5,2000,0.0,5.2,15.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.3,48,0.000,0.000,0.000,0.000,48,0,44,0,60,17,0.009,5,-9,-9,-9,12,5,2000,TOMATO2.PRO
Day,13,5,2000,0.0,4.8,14.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.2,48,0.000,0.000,0.000,0.000,49,0,44,0,61,18,0.008,5,-9,-9,-9,13,5,2000,TOMATO2.PRO
Day,14,5,2000,0.0,4.1,14.4,369.41,0.0,0.0,0.0,0.0,0.0,0.1,4,0.2,49,0.000,0.000,0.000,0.000,50,0,44,0,62,18,0.007,4,-9,-9,-9,14,5,2000,TOMATO2.PRO
Day,15,5,2000,0.0,3.4,12.6,369.41,0.0,0.0,0.0,0.0,0.0,0.1,4,0.1,51,0.000,0.000,0.000,0.000,51,0,44,0,62,19,0.006,4,-9,-9,-9,15,5,2000,TOMATO2.PRO
Day,16,5,2000,0.0,5.5,13.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.1,44,0.000,0.000,0.000,0.000,52,0,44,0,63,20,0.003,2,-9,-9,-9,16,5,2000,TOMATO2.PRO
Day,17,5,2000,0.0,5.9,12.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,43,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,0,-9,-9,-9,17,5,2000,TOMATO2.PRO
Day,18,5,2000,0.0,5.5,13.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,18,5,2000,TOMATO2.PRO
Day,19,5,2000,0.0,5.2,15.9,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,19,5,2000,TOMATO2.PRO
Day,20,5,2000,0.0,5.1,13.8,369.41,0.0,0.0,0.0,0.0,0.0,0.2,4,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,20,5,2000,TOMATO2.PRO
Day,21,5,2000,0.0,5.6,13.3,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,21,5,2000,TOMATO2.PRO
Day,22,5,2000,0.0,3.9,15.5,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,22,5,2000,TOMATO2.PRO
Day,23,5,2000,0.0,3.8,14.8,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,23,5,2000,TOMATO2.PRO
Day,24,5,2000,0.0,4.9,14.3,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,24,5,2000,TOMATO2.PRO
Day,25,5,2000,0.0,5.4,13.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,25,5,2000,TOMATO2.PRO
Day,26,5,2000,0.0,5.5,13.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,26,5,2000,TOMATO2.PRO
Day,27,5,2000,0.0,5.6,13.6,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,27,5,2000,TOMATO2.PRO
Day,28,5,2000,0.6,5.0,14.5,369.41,0.0,0.6,0.0,0.0,0.0,0.7,14,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,28,5,2000,TOMATO2.PRO
Day,29,5,2000,0.0,5.4,15.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,29,5,2000,TOMATO2.PRO
Day,30,5,2000,0.0,4.6,16.5,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,30,5,2000,TOMATO2.PRO
Day,31,5,2000,0.0,5.0,15.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,31,5,2000,TOMATO2.PRO
Day,1,6,2000,0.0,5.3,14.9,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,1,6,2000,TOMATO2.PRO
Day,2,6,2000,0.0,5.5,14.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,2,6,2000,TOMATO2.PRO
Day,3,6,2000,0.0,6.1,13.3,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,3,6,2000,TOMATO2.PRO
Day,4,6,2000,0.0,6.5,13.4,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,4,6,2000,TOMATO2.PRO
Day,5,6,2000,0.0,6.7,14.4,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,5,6,2000,TOMATO2.PRO
Day,6,6,2000,0.0,6.7,15.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,6,6,2000,TOMATO2.PRO
Day,7,6,2000,0.4,5.6,15.5,369.41,0.0,0.4,0.0,0.0,0.0,0.5,10,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,7,6,2000,TOMATO2.PRO
Day,8,6,2000,0.0,5.5,17.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,8,6,2000,TOMATO2.PRO
Day,9,6,2000,0.0,5.4,15.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,9,6,2000,TOMATO2.PRO
Day,10,6,2000,0.0,5.7,15.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,10,6,2000,TOMATO2.PRO
Day,11,6,2000,0.0,5.4,15.6,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,11,6,2000,TOMATO2.PRO
Day,12,6,2000,0.0,5.9,15.3,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,12,6,2000,TOMATO2.PRO
Day,13,6,2000,0.0,5.9,16.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,13,6,2000,TOMATO2.PRO
Day,14,6,2000,0.0,4.6,17.4,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,14,6,2000,TOMATO2.PRO
Day,15,6,2000,0.0,5.6,16.8,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,15,6,2000,TOMATO2.PRO
Day,16,6,2000,0.2,4.6,16.0,369.41,0.0,0.2,0.0,0.0,0.0,0.3,7,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,16,6,2000,TOMATO2.PRO
Day,17,6,2000,0.0,5.2,14.5,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,17,6,2000,TOMATO2.PRO
Day,18,6,2000,0.0,4.9,11.9,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,18,6,2000,TOMATO2.PRO
Day,19,6,2000,0.0,5.5,13.9,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,19,6,2000,TOMATO2.PRO
Day,20,6,2000,0.0,6.3,14.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,20,6,2000,TOMATO2.PRO
Day,21,6,2000,0.0,6.8,14.4,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,21,6,2000,TOMATO2.PRO
Day,22,6,2000,0.0,6.8,16.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,22,6,2000,TOMATO2.PRO
Day,23,6,2000,0.0,6.5,16.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,23,6,2000,TOMATO2.PRO
Day,24,6,2000,0.0,6.3,18.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,24,6,2000,TOMATO2.PRO
Day,25,6,2000,0.0,5.5,17.5,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,25,6,2000,TOMATO2.PRO
Day,26,6,2000,0.0,5.0,16.9,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,26,6,2000,TOMATO2.PRO
Day,27,6,2000,0.0,6.1,15.9,369.41,0.0,0.0,0.0,0.0,0.0,0.1,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,27,6,2000,TOMATO2.PRO
Day,28,6,2000,0.0,6.3,14.9,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,28,6,2000,TOMATO2.PRO
Day,29,6,2000,0.8,4.2,16.5,369.41,0.0,0.8,0.0,0.0,0.0,0.8,20,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,29,6,2000,TOMATO2.PRO
Day,30,6,2000,0.0,6.4,16.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,30,6,2000,TOMATO2.PRO
Day,1,7,2000,0.0,6.2,15.6,369.41,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,1,7,2000,TOMATO2.PRO
Day,2,7,2000,0.0,6.9,17.1,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,2,7,2000,TOMATO2.PRO
Day,3,7,2000,0.0,7.3,16.8,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,3,7,2000,TOMATO2.PRO
Day,4,7,2000,0.0,5.9,21.0,369.41,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,4,7,2000,TOMATO2.PRO
Day,5,7,2000,0.0,7.2,17.0,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,5,7,2000,TOMATO2.PRO
Day,6,7,2000,0.0,6.9,16.4,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,6,7,2000,TOMATO2.PRO
Day,7,7,2000,0.0,7.4,17.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,7,7,2000,TOMATO2.PRO
Day,8,7,2000,0.0,6.9,19.5,369.41,0.0,0.0,0.0,0.0,0.0,0.2,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,8,7,2000,TOMATO2.PRO
Day,9,7,2000,0.0,4.8,15.5,369.41,0.0,0.0,0.0,0.0,0.0,0.1,2,0.0,-9,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.000,-9,-9,-9,-9,9,7,2000,TOMATO2.PRO
Tot(1),22,3,2000,8.4,504.7,1343.4,369.41,97.0,105.4,0.0,0.0,0.0,55.6,12,13.0,73,0.000,0.000,0.000,0.000,53,0,44,0,64,20,0.657,5,12.2,0.080,0.14,9,7,2000,TOMATO2.PRO
